hostid	engine	Original JIRA	Core/Non-Core	Service Portal	DB_instance	Size	Blocker	Excelformula for pkmissing sheet	On-premise IP-RW	 DB VIP - RW	RDS VIP - RW	On-premise IP-RO	 DB VIP - RO	RDS VIP - RO	Region replica	jira	Expected Date	In Progress	Route53 RW Endpoint	Route53 RO Endpoint	Notes	Encrypted	hostid_dbname
gds_prod_dub1_db008	postgresql	GDS-650 # __SOX__	Core	mx-merchant-access	merchant_access_prod	1110 MB	PK Missing	No	10.13.110.133	gds-dub1-prod-merchant-access-rw-vip.dub1	dedicated	10.13.184.133	gds-dub1-prod-merchant-access-ro-vip.dub1			GDS-32380		Migrated				No	gds_prod_dub1_db008merchant_access_prod
gds_prod_dub1_db008	postgresql	GDS-825	Core	mailman	mailman_lup1_prod	292 GB	PK Missing	Yes	10.13.110.134	gds-dub1-prod-mailman-lup1-rw-vip.dub1	dedicated	10.13.184.134	gds-dub1-prod-mailman-lup1-ro-vip.dub1			GDS-32674		Migrated				Yes	gds_prod_dub1_db008mailman_lup1_prod
gds_prod_dub1_db008	postgresql	GDS-21200	Core	third-party-mailmonger	third_party_mail_prod	9332 kB	No	No	10.13.110.132	gds-dub1-prod-third-party-mailmon-rw-vip.dub1	dedicated	10.13.184.132	gds-dub1-prod-third-party-mailmon-ro-vip.dub1			GDS-29763		Migrated					gds_prod_dub1_db008third_party_mail_prod
gds_prod_dub1_db008	postgresql	GDS-21561	Core	deletion_service	goods_deletion_prod	34 MB	No	No	10.13.110.135	gds-dub1-prod-goods-deletion-rw-vip.dub1	dedicated	10.13.184.135	gds-dub1-prod-goods-deletion-ro-vip.dub1			GDS-31966		Migrated					gds_prod_dub1_db008goods_deletion_prod
gds_prod_dub1_db009	mysql	GDS-13366			pricing_prod	1348.5 GB		#N/A	10.13.110.201	gds-dub1-prod-pricing-ro-dns.dub1		10.13.184.201	gds-dub1-prod-pricing-ro-dns.dub1		Yes			Decommissioned					gds_prod_dub1_db009pricing_prod
gds_prod_dub1_db009	mysql	GDS-16409 # __SOX__	Core	goods_stores	goods_stores_prod	5764.3 GB		#N/A	10.13.110.203	gds-dub1-prod-goods-stores-ro1-vip.dub1	dedicated	10.13.184.203	gds-dub1-prod-goods-stores-ro2-vip.dub1		Yes	GDS-34233		Not Started					gds_prod_dub1_db009goods_stores_prod
gds_prod_dub1_db009	mysql	GDS-14905			mfa_tacacs_prod			#N/A	10.13.110.202	gds-dub1-prod-mfa-tacacs-rw-vip.dub1		10.13.184.202	gds-dub1-prod-mfa-tacacs-ro-vip.dub1					Decommissioned					gds_prod_dub1_db009mfa_tacacs_prod
gds_prod_dub1_db010	postgresql	GDS-4659			grafana_prod	8180 kB	No	No	10.13.110.141	gds-dub1-prod-grafana-rw-vip.dub1		10.13.184.141	gds-dub1-prod-grafana-ro-vip.dub1					Decommissioned			Automatically started due to failover		gds_prod_dub1_db010grafana_prod
gds_prod_dub1_db010	postgresql	GDS-5042 # __SOX__	Core	incentive-service	incentive_prod	84 GB	No	No	10.13.110.151	gds-dub1-prod-incentive-rw-vip.dub1	dedicated	10.13.184.151	gds-dub1-prod-incentive-ro-vip.dub1			GDS-31763		Migrated				No	gds_prod_dub1_db010incentive_prod
gds_prod_dub1_db010	postgresql	GDS-11223	Core		cdapi_prod	16 GB	No	No	10.13.110.146	gds-dub1-prod-cdapi-rw-vip.dub1	dedicated	10.13.184.146	gds-dub1-prod-cdapi-ro-vip.dub1					Decommissioned			Automatically started due to failover		gds_prod_dub1_db010cdapi_prod
gds_prod_dub1_db010	postgresql	GDS-5042 # __SOX__	Non-Core	mx-merchant-analytics	mana_prod	766 GB	PK Missing	Yes	10.13.110.145	gds-dub1-prod-mana-rw-vip.dub1	dedicated	10.13.184.145	gds-dub1-prod-mana-ro-vip.dub1			GDS-32761		In Progress	gds-mana-prod-rw.prod.eu-west-1.aws.groupondev.com	gds-mana-prod-ro.prod.eu-west-1.aws.groupondev.com		NO	gds_prod_dub1_db010mana_prod
gds_prod_dub1_db010	postgresql	GDS-4763	Core	regla	regla_prod	41 GB	No	No	10.13.110.144	gds-dub1-prod-regla-rw-vip.dub1	dedicated	10.13.184.144	gds-dub1-prod-regla-ro-vip.dub1			GDS-29801		In Progress				No	gds_prod_dub1_db010regla_prod
gds_prod_dub1_db011	mysql	GDS-6059	Core	voucher-inventory	vis20_prod	2480.6 GB		#N/A	10.14.189.8	gds-dub1-prod-vis20-ro1-vip.dub1	gds-emea-vis20-rw.prod.eu-west-1.aws.groupondev.com	10.14.82.8	gds-dub1-prod-vis20-ro2-vip.dub1	gds-emea-vis20-rw.prod.eu-west-1.aws.groupondev.com		GDS-20784		Migrated					gds_prod_dub1_db011vis20_prod
gds_prod_dub1_db011	mysql	GDS-6059	Core	voucher-inventory	voucherinventory_prod	472.7 GB		#N/A	10.14.189.5	gds-dub1-prod-voucherinventory-ro-dns.dub1	dedicated	10.14.82.5	gds-dub1-prod-voucherinventory-ro-dns.dub1	gds-vis-prod-replica-ro.prod.eu-west-1.aws.groupondev.com		GDS-19966		Migrated					gds_prod_dub1_db011voucherinventory_prod
gds_prod_dub1_db012	postgresql	GDS-17472	Non-Core	mls-sentinel	history_service_prod	5418 MB	No	No	10.13.110.190	gds-dub1-prod-history-service-ro1-vip.dub1	global	10.13.184.190	gds-dub1-prod-history-service-ro2-vip.dub1		Yes	GDS-31703		Migrated					gds_prod_dub1_db012history_service_prod
gds_prod_dub1_db012	postgresql	GDS-11324	Core	taxonomyv2	taxonomyv2_prod	12 GB	No	No	10.13.110.188	gds-dub1-prod-taxonomyv2-ro1-vip.dub1	dedicated	10.13.184.188	gds-dub1-prod-taxonomyv2-ro2-vip.dub1		Yes	GDS-19971		Migrated				No	gds_prod_dub1_db012taxonomyv2_prod
gds_prod_dub1_db012	postgresql	GDS-3909	Core	mpp-service	mpp_service_prod	9519 MB	No	No	10.13.110.182	gds-dub1-prod-mpp-service-ro1-vip.dub1	global	10.13.184.182	gds-dub1-prod-mpp-service-ro2-vip.dub1		Yes	GDS-32271		Migrated			It seems to be RO 		gds_prod_dub1_db012mpp_service_prod
gds_prod_dub1_db012	postgresql	GDS-9195	Core	mx-merchant-analytics	impact_report_prod	1246 GB	No	No	10.13.110.183	gds-dub1-prod-impact-report-ro1-vip.dub1	dedicated	10.13.184.183	gds-dub1-prod-impact-report-ro2-vip.dub1		Yes	GDS-33089		In Progress				No	gds_prod_dub1_db012impact_report_prod
gds_prod_dub1_db012	postgresql	GDS-19586	Core	marketing-and-editorial-content-service	editorial_content_prod	28 MB	PK Missing	No	10.13.110.181	gds-dub1-prod-editorial-content-ro1-vip.dub1	dedicated	10.13.184.181	gds-dub1-prod-editorial-content-ro2-vip.dub1		Yes	GDS-30360		Migrated			It seems to be RO 		gds_prod_dub1_db012editorial_content_prod
gds_prod_dub1_db012	postgresql	GDS-9367	Non-Core	mx-merchant-analytics	merchant_analyt_prod	160 GB	PK Missing	Yes	10.13.110.184	gds-dub1-prod-merchant-analyt-n-rw-vip.dub1	global	10.13.184.184	gds-dub1-prod-merchant-analyt-n-ro-vip.dub1		Yes	GDS-33090		Migrated				NO	gds_prod_dub1_db012merchant_analyt_prod
gds_prod_dub1_db012	postgresql	GDS-9365	Core	lpapi	seo_landing_api_prod	134 GB	PK Missing	No	10.13.110.186	gds-dub1-prod-seo-landing-api-ro1-vip.dub1	global	10.13.184.186	gds-dub1-prod-seo-landing-api-ro2-vip.dub1		Yes	GDS-32279		Migrated			It seems to be RO 		gds_prod_dub1_db012seo_landing_api_prod
gds_prod_dub1_db012	postgresql	GDS-9366	Core	geo_taxonomy	geo_taxonomy_api_prod	16 GB	PK Missing	Yes	10.13.110.185	gds-dub1-prod-geo-taxonomy-api-n-rw-vip.dub1	dedicated	10.13.184.185	gds-dub1-prod-geo-taxonomy-api-n-ro-vip.dub1		Yes	GDS-33532		Not Started			App team suggested to Decommission 		gds_prod_dub1_db012geo_taxonomy_api_prod
gds_prod_dub1_db012	postgresql	GDS-10833	Core	conveyor#anchor_conveyor__deployment-pipeline	conveyor_api_prod	 1431 MB	No	No	10.13.110.187	gds-dub1-prod-conveyor-api-ro1-vip.dub1	dedicated	10.13.184.187	gds-dub1-prod-conveyor-api-ro2-vip.dub1		Yes	GDS-32675		Decommissioned					gds_prod_dub1_db012conveyor_api_prod
gds_prod_dub1_db012	postgresql	GDS-17062	Non-Core	mls-rin	merch_lifecycle_prod	2159 GB	No	No	10.13.110.189	gds-dub1-prod-merch-lifecycle-ro1-vip.dub1		10.13.184.189	gds-dub1-prod-merch-lifecycle-ro2-vip.dub1		Yes	GDS-30645		Migrated					gds_prod_dub1_db012merch_lifecycle_prod
gds_prod_dub1_db013	mysql	GDS-13234	Core	orders	orders_msg_prod	4062.1 GB		#N/A	10.14.189.7	gds-dub1-prod-orders-msg-rw-vip.dub1	gds-orders-msg-prod-rw.prod.eu-west-1.aws.groupondev.com	10.14.82.7	gds-dub1-prod-orders-msg-ro-vip.dub1	gds-orders-msg-prod-ro.prod.eu-west-1.aws.groupondev.com		GDS-30022		In Progress			Cutover is pending		gds_prod_dub1_db013orders_msg_prod
gds_prod_dub1_db013	mysql	GDS-6059	Core	voucher-inventory	vis20_prod	2493.2 GB		#N/A	10.14.189.6	gds-dub1-prod-voucherinventory-rw-vip.dub1	dedicated	10.14.82.6	gds-dub1-prod-voucherinventory-ro-vip.dub1	gds-emea-vis20-rw.prod.eu-west-1.aws.groupondev.com		GDS-20784		Migrated					gds_prod_dub1_db013vis20_prod
gds_prod_dub1_db014	postgresql	GDS-10032	Non-Core	seo-wolfhound-api-micro-service	seo_wolfhound_prod	2916 MB	PK Missing	No	10.13.110.193	gds-dub1-prod-seo-wolfhound-sl-rw-vip.dub1	global	10.13.184.193	gds-dub1-prod-seo-wolfhound-sl-ro-vip.dub1		Yes	GDS-31704		Migrated					gds_prod_dub1_db014seo_wolfhound_prod
gds_prod_dub1_db014	postgresql	GDS-20419	Core	campaign_performance	campaign_perform_prod	80 GB	PK Missing	No	10.13.110.194	gds-dub1-prod-campaign-perform-ro1-vip.dub1	global	10.13.184.194	gds-dub1-prod-campaign-perform-ro2-vip.dub1		Yes	GDS-31967		In Progress				No	gds_prod_dub1_db014campaign_perform_prod
gds_prod_dub1_db014	postgresql	GDS-8186	Core	travel-itinerary-service	tis_prod	46 GB	No	No	10.13.110.192	gds-dub1-prod-tis-rw-vip.dub1	dedicated	10.13.184.192	gds-dub1-prod-tis-ro-vip.dub1		Yes	GDS-30497		Migrated					gds_prod_dub1_db014tis_prod
gds_prod_dub1_db014	postgresql	GDS-6446 # __SOX__	Non-Core	goods_commerce_interface	goodscentral_prod	1589 GB	PK Missing	Yes	10.13.110.191	gds-dub1-prod-goodscentral-rw-vip.dub1	dedicated	10.13.184.191	gds-dub1-prod-goodscentral-ro-vip.dub1		Yes	GDS-32383		In Progress		gds-goodscentral-prod-replica-rw.prod.eu-west-1.aws.groupondev.com		NO	gds_prod_dub1_db014goodscentral_prod
gds_prod_dub1_db014	postgresql	GDS-24817	Non-Core	mls-rin	merch_demograph_prod	58 GB	PK Missing	Yes	10.13.110.196	gds-dub1-prod-merch-demograph-ro1-vip.dub1	pg-noncore-gl-461-prod-replica	10.13.184.196	gds-dub1-prod-merch-demograph-ro2-vip.dub1		Yes	GDS-33528		Migrated	gds-pg-noncore-gl-461-prod-rw.prod.us-west-1.aws.groupondev.com	gds-pg-noncore-gl-461-prod-ro.prod.us-west-1.aws.groupondev.com	No active conn.(since 2022-02-24)		gds_prod_dub1_db014merch_demograph_prod
gds_prod_dub1_db014	postgresql	GDS-21012	Non-Core	mls-rin	mls_deal_index_prod	136 GB	PK Missing	No	10.13.110.195	gds-dub1-prod-mls-deal-index-ro1-vip.dub1	global	10.13.184.195	gds-dub1-prod-mls-deal-index-ro2-vip.dub1		Yes	GDS-31702		Migrated					gds_prod_dub1_db014mls_deal_index_prod
gds_prod_dub1_db014	postgresql	GDS-26337	Core	email_campaign_management	email_campaign_prod	2196 MB	No	No	10.13.110.198	gds-dub1-prod-email-campaign-ro1-vip.dub1	dedicated	10.13.184.198	gds-dub1-prod-email-campaign-ro2-vip.dub1			GDS-32686		Migrated				No	gds_prod_dub1_db014email_campaign_prod
gds_prod_dub1_db014	postgresql	GDS-25809	Core	bhuvan	bhuvan_prod	3149 MB	PK Missing		10.13.110.197	gds-dub1-prod-bhuvan-ro1-vip.dub1	dedicated	10.13.184.197	gds-dub1-prod-bhuvan-ro2-vip.dub1		Yes	GDS-30259		Migrated				No	gds_prod_dub1_db014bhuvan_prod
gds_prod_dub1_db015	mysql	GDS-20257	Core	rocketman-commercial	rocketmanv2_tr_audit	1072.7 GB		#N/A	10.14.189.36	gds-dub1-prod-rocketmanv2-tr-audit-rw-vip.dub1	gds-rocketmanv2-tr-audit-prod-rw.prod.eu-west-1.aws.groupondev.com	10.14.82.36	gds-dub1-prod-rocketmanv2-tr-audit-ro-vip.dub1	gds-rocketmanv2-tr-audit-prod-ro.prod.eu-west-1.aws.groupondev.com		GDS-30048		Migrated					gds_prod_dub1_db015rocketmanv2_tr_audit
gds_prod_dub1_db015	mysql	GDS-26798	Non-Core	global_support_systems	gss_crons_prod	2.8 GB		#N/A	10.14.189.48	gds-dub1-prod-gss-crons-rw-vip.dub1	my-noncore-emea-202-prod	10.14.82.48	gds-dub1-prod-gss-crons-ro-vip.dub1			GDS-34261		Not Started					gds_prod_dub1_db015gss_crons_prod
gds_prod_dub1_db015	mysql	GDS-24520	Core	gso-merchant-success	gso_merch_success_prod	 0.5 GB		#N/A	10.14.189.41	gds-dub1-prod-gso-merch-success-rw-vip.dub1	gds-gso-merch-success-prod-rw.prod.eu-west-1.aws.groupondev.com	10.14.82.41	gds-dub1-prod-gso-merch-success-ro-vip.dub1	gds-gso-merch-success-prod-ro.prod.eu-west-1.aws.groupondev.com		GDS-30049		Migrated			Onprem DB to be decommissioned		gds_prod_dub1_db015gso_merch_success_prod
gds_prod_dub1_db015	mysql	GDS-16413 # __SOX__	Core	online_booking_3rd_party	booking_3rdparty_prod	2.3 GB		#N/A	10.14.189.42	gds-dub1-prod-booking-3rdparty-rw-vip.dub1	gds-booking-3rdparty-prod-rw.prod.eu-west-1.aws.groupondev.com	10.14.82.42	gds-dub1-prod-booking-3rdparty-ro-vip.dub1	gds-booking-3rdparty-prod-ro.prod.eu-west-1.aws.groupondev.com		GDS-30050		Migrated					gds_prod_dub1_db015booking_3rdparty_prod
gds_prod_dub1_db015	mysql	GDS-6059			afl_reconcil_prod	NA		#N/A	10.14.189.31	gds-dub1-prod-afl-reconcil-prod-rw-vip.dub1		10.14.82.31	gds-dub1-prod-afl-reconcil-prod-ro-vip.dub1					Decommissioned					gds_prod_dub1_db015afl_reconcil_prod
gds_prod_dub1_db015	mysql	GDS-14904	Core	shopping-cart-service-jtier	shop_cart_serv_prod	49.3 GB		#N/A	10.14.189.32	gds-dub1-prod-shop-cart-serv-rw-vip.dub1	gds-shop-cart-serv-prod-rw.prod.eu-west-1.aws.groupondev.com	10.14.82.32	gds-dub1-prod-shop-cart-serv-ro-vip.dub1	gds-shop-cart-serv-prod-ro.prod.eu-west-1.aws.groupondev.com		GDS-30051		Migrated					gds_prod_dub1_db015shop_cart_serv_prod
gds_prod_dub1_db015	mysql	GDS-16793	Core	api__analytics	analytics_prod	7.3 GB		#N/A	10.14.189.43	gds-dub1-prod-analytics2-rw-vip.dub1	gds-analytics-prod-rw.prod.eu-west-1.aws.groupondev.com	10.14.82.43	gds-dub1-prod-analytics2-ro-vip.dub1	gds-analytics-prod-ro.prod.eu-west-1.aws.groupondev.com		https://groupondev.atlassian.net/browse/GDS-29932		Migrated					gds_prod_dub1_db015analytics_prod
gds_prod_dub1_db015	mysql	GDS-20294	Non-Core	affiliate-portal	afl_portal_prod	NA		#N/A	10.14.189.37	gds-dub1-prod-afl-portal-rw-vip.dub1		10.14.82.37	gds-dub1-prod-afl-portal-ro-vip.dub1					Decommissioned					gds_prod_dub1_db015afl_portal_prod
gds_prod_dub1_db015	mysql	GDS-15627	Non-Core	goods_inventory_management	gim_emea_prod	93.8 GB		#N/A	10.14.189.33	gds-dub1-prod-gim-emea-rw-vip.dub1	my-noncore-emea-201-prod	10.14.82.33	gds-dub1-prod-gim-emea-ro-vip.dub1			GDS-34262		Not Started					gds_prod_dub1_db015gim_emea_prod
gds_prod_dub1_db015	mysql	GDS-18835	Non-Core	relevance-airflow	rele_airflow_prod	0.4 GB		#N/A	10.14.189.46	gds-dub1-prod-rele-airflow-rw-vip.dub1	my-noncore-emea-202-prod	10.14.82.46	gds-dub1-prod-rele-airflow-ro-vip.dub1			GDS-34263		Not Started					gds_prod_dub1_db015rele_airflow_prod
gds_prod_dub1_db015	mysql	GDS-19188	Core	gdoop	gdoop_drelephant_prod	0.0 GB		#N/A	10.14.189.47	gds-dub1-prod-gdoop-drelephant-rw-vip.dub1	dedicated	10.14.82.47	gds-dub1-prod-gdoop-drelephant-ro-vip.dub1			GDS-34264		Not Started					gds_prod_dub1_db015gdoop_drelephant_prod
gds_prod_dub1_db015	mysql	GDS-17293 # __SOX__	Non-Core	device_fingerprint_storage	dfs_prod	473.4 GB		#N/A	10.14.189.44	gds-dub1-prod-dfs-rw-vip.dub1	gds-dfs-prod-rw.prod.eu-west-1.aws.groupondev.com	10.14.82.44	gds-dub1-prod-dfs-ro-vip.dub1	gds-dfs-prod-ro.prod.eu-west-1.aws.groupondev.com				Migrated					gds_prod_dub1_db015dfs_prod
gds_prod_dub1_db015	mysql	GDS-15596	Core	rocketman_v2	rocketmanv2_dub_prod	0.5 GB		#N/A	10.14.189.34	gds-dub1-prod-rocketmanv2-rw-vip.dub1	gds-rocketmanv2-dub-prod-rw.prod.eu-west-1.aws.groupondev.com	10.14.82.34	gds-dub1-prod-rocketmanv2-ro-vip.dub1	gds-rocketmanv2-dub-prod-ro.prod.eu-west-1.aws.groupondev.com		GDS-30054		Migrated					gds_prod_dub1_db015rocketmanv2_dub_prod
gds_prod_dub1_db015	mysql	GDS-18311	Non-Core	ingestion-service	opdata_ingest_prod	0.0 GB		#N/A	10.14.189.45	gds-dub1-prod-opdata-ingest-rw-vip.dub1	gds-my-noncore-emea-201-prod-rw.prod.eu-west-1.aws.groupondev.com	10.13.184.23	gds-dub1-prod-audience-ro-vip.dub1	gds-my-noncore-emea-201-prod-ro.prod.eu-west-1.aws.groupondev.com		GDS-32098		Migrated					gds_prod_dub1_db015opdata_ingest_prod
gds_prod_dub1_db016	postgresql	GDS-18955	Core	custom-fields-service	customfieldsapp_prod	8292 KB	No	No	10.13.110.4	gds-dub1-prod-customfieldsapp-ro1-vip.dub1	dedicated	10.13.184.4	gds-dub1-prod-customfieldsapp-ro2-vip.dub1		Yes			Decommissioned					gds_prod_dub1_db016customfieldsapp_prod
gds_prod_dub1_db016	postgresql	GDS-14276			menu_service_prod	5776 MB	PK Missing	Yes	10.13.110.8	gds-dub1-prod-menu-service-ro1-vip.dub1		10.13.184.8	gds-dub1-prod-menu-service-ro2-vip.dub1		Yes			Decommissioned					gds_prod_dub1_db016menu_service_prod
gds_prod_dub1_db016	postgresql	GDS-12173	Core	m3_placeread	m3_place_service_prod	1963 GB	No	No	10.13.110.9	gds-dub1-prod-m3-place-service-ro1-vip.dub1	dedicated	10.13.184.9	gds-dub1-prod-m3-place-service-ro2-vip.dub1		Yes	GDS-32689		In Progress				No	gds_prod_dub1_db016m3_place_service_prod
gds_prod_dub1_db016	postgresql	GDS-19712	Core	gdt-automation-service	gdt_automation_prod	4690 MB	PK Missing	No	10.13.110.5	gds-dub1-prod-gdt-automation-ro1-vip.dub1	global	10.13.184.5	gds-dub1-prod-gdt-automation-ro2-vip.dub1		Yes	GDS-31877		Migrated					gds_prod_dub1_db016gdt_automation_prod
gds_prod_dub1_db016	postgresql	GDS-14928	Non-Core	deals-cluster	deals_cluster_prod	152 GB	PK Missing	No	10.13.110.7	gds-dub1-prod-deals-cluster-ro1-vip.dub1	pg-noncore-gl-461-prod-replica	10.13.184.7	gds-dub1-prod-deals-cluster-ro2-vip.dub1		Yes	GDS-32100		Migrated					gds_prod_dub1_db016deals_cluster_prod
gds_prod_dub1_db016	postgresql	GDS-19005	Non-Core	mls-rin	merch_back_cfg_prod	8012 kB	No	No	10.13.110.6	gds-dub1-prod-merch-back-cfg-ro1-vip.dub1	dedicated	10.13.184.6	gds-dub1-prod-merch-back-cfg-ro2-vip.dub1		Yes	GDS-31701		Migrated					gds_prod_dub1_db016merch_back_cfg_prod
gds_prod_dub1_db016	postgresql	GDS-10036	Non-Core	reading-rainbow	rainbow_prod	733 GB	No	No	10.13.110.10	gds-dub1-prod-reading-rainbow-ro1-vip.dub1		10.13.184.10	gds-dub1-prod-reading-rainbow-ro2-vip.dub1		Yes			Decommissioned					gds_prod_dub1_db016rainbow_prod
gds_prod_dub1_db018	postgresql	GDS-19516	Core	ada	ada_prod	45 MB	PK Missing	yes	10.14.189.13	gds-dub1-prod-ada-rw-vip.dub1	dedicated	10.14.82.13	gds-dub1-prod-ada-ro-vip.dub1			GDS-32095		Migrated					gds_prod_dub1_db018ada_prod
gds_prod_dub1_db018	postgresql	GDS-17371	Core	goods_invoice_aggregator	goods_invoicing_prod	5209 MB	No	No	10.14.189.27	gds-dub1-prod-goods-invoicing-rw-vip.dub1	dedicated	10.14.82.27	gds-dub1-prod-goods-invoicing-ro-vip.dub1			GDS-32458		Migrated				No	gds_prod_dub1_db018goods_invoicing_prod
gds_prod_dub1_db018	postgresql	GDS-11471	Non-Core		cert_authority_prod	15 MB	No	No	10.14.189.12	gds-dub1-prod-certificate-authority-rw-vip.dub1		10.14.82.12	gds-dub1-prod-certificate-authority-ro-vip.dub1					Unknown			"No Active conn, No wal Activity"		gds_prod_dub1_db018cert_authority_prod
gds_prod_dub1_db018	postgresql	GDS-13781	Core	conveyor#anchor_conveyor__deployment-pipeline	conveyor_dub1_prod	425 MB	No	No	10.14.189.17	gds-dub1-prod-conveyor-dub1-prod-rw-vip.dub1	dedicated	10.14.82.17	gds-dub1-prod-conveyor-dub1-prod-ro-vip.dub1					Decommissioned					gds_prod_dub1_db018conveyor_dub1_prod
gds_prod_dub1_db018	postgresql	GDS-17601	Core	email_campaign_management	campaign_alert_prod	94 MB	No	No	10.14.189.28	gds-dub1-prod-campaign-alert-rw-vip.dub1	dedicated	10.14.82.28	gds-dub1-prod-campaign-alert-ro-vip.dub1					Decommissioned					gds_prod_dub1_db018campaign_alert_prod
gds_prod_dub1_db018	postgresql	GDS-14213	Core	relevance	merchand_indexer_prod	7268 KB	No	No	10.14.189.18	gds-dub1-prod-merchand-indexer-rw-vip.dub1	dedicated	10.14.82.18	gds-dub1-prod-merchand-indexer-ro-vip.dub1					Decommissioned					gds_prod_dub1_db018merchand_indexer_prod
gds_prod_dub1_db018	postgresql	GDS-16528 ## __SOX__	Non-Core	da-leadgen	dsply_lead_gen_prod	137 MB	No	No	10.14.189.24	gds-dub1-prod-dsply-lead-gen-rw-vip.dub1	pg-noncore-emea-252-prod	10.14.82.24	gds-dub1-prod-dsply-lead-gen-ro-vip.dub1			GDS-32841		In Progress	gds-pg-noncore-emea-252-prod-rw.prod.eu-west-1.aws.groupondev.com	gds-pg-noncore-emea-252-prod-ro.prod.eu-west-1.aws.groupondev.com		NO	gds_prod_dub1_db018dsply_lead_gen_prod
gds_prod_dub1_db018	postgresql	GDS-13269			gds_sandbox_prod	18 GB	PK Missing	Yes	10.14.189.16			10.14.82.16						Decommissioned					gds_prod_dub1_db018gds_sandbox_prod
gds_prod_dub1_db018	postgresql	GDS-11285	Core	targeted-deal-message	user_behavior_prod	140 GB	PK Missing	Yes	10.14.189.11	gds-dub1-prod-user-behavior-rw-vip.dub1	dedicated	10.14.82.11	gds-dub1-prod-user-behavior-ro-vip.dub1			GDS-33812		Migrated			This is a cron job		gds_prod_dub1_db018user_behavior_prod
gds_prod_dub1_db018	postgresql	GDS-13105	Non-Core	mx-merchant-reporting	GDS-32388	1412 MB	PK Missing	Yes	10.14.189.14	gds-dub1-prod-merchant-reporting-files-rw-vip.dub1	pg-noncore-emea-253-prod	10.14.82.14	gds-dub1-prod-merchant-reporting-files-ro-vip.dub1			GDS-32388		Migrated	gds-pg-noncore-emea-253-prod-rw.prod.eu-west-1.aws.groupondev.com	gds-pg-noncore-emea-253-prod-ro.prod.eu-west-1.aws.groupondev.com		NO	gds_prod_dub1_db018merch_rept_files_prod
gds_prod_dub1_db018	postgresql	GDS-16475	Non-Core	olympus	olympus_prod	54 MB	No	No	10.14.189.23	gds-dub1-prod-olympus-rw-vip.dub1	pg-noncore-emea-253-prod	10.14.82.23	gds-dub1-prod-olympus-ro-vip.dub1			GDS-32840		Decommissioned			Snc Sac and Staging got decom for this instance		gds_prod_dub1_db018olympus_prod
gds_prod_dub1_db018	postgresql	GDS-16758	Core	rise	rise_prod	90 GB	PK Missing	No	10.14.189.25	gds-dub1-prod-rise-rw-vip.dub1	dedicated	10.14.82.25	gds-dub1-prod-rise-ro-vip.dub1			GDS-32274		Migrated					gds_prod_dub1_db018rise_prod
gds_prod_dub1_db018	postgresql	GDS-13271	Non-Core	cronus	cronus_prod (Decommissioned)	SUNSET			10.14.189.15	gds-dub1-prod-cronus-prod-rw-vip.dub1		10.14.82.15	gds-dub1-prod-cronus-prod-ro-vip.dub1			GDS-32839		Decommissioned			GPROD-148098		gds_prod_dub1_db018cronus_prod
gds_prod_dub1_db018	postgresql	GDS-15404	Core	regulatory-consent-log	reg_cons_log_prod	1521 GB	No	No	10.14.189.20	gds-dub1-prod-reg-cons-log-rw-vip.dub1	dedicated	10.14.82.20	gds-dub1-prod-reg-cons-log-ro-vip.dub1			GDS-23305		Migrated			Still running from past 250 days		gds_prod_dub1_db018reg_cons_log_prod
gds_prod_dub1_db018	postgresql	GDS-19592	Core	gdt-automation-service	gdt_auto_prod	54 MB			10.14.189.30	gds-dub1-prod-gdt-auto-rw-vip.dub1	dedicated	10.14.82.30	gds-dub1-prod-gdt-auto-ro-vip.dub1					Decommissioned					gds_prod_dub1_db018gdt_auto_prod
gds_prod_dub1_db018	postgresql	GDS-19393	Non-Core	goods-delivery-estimator	delivery_est_prod(Decommissioned)	18 MB		No	10.14.189.29	gds-dub1-prod-delivery-est-rw-vip.dub1		10.14.82.29	gds-dub1-prod-delivery-est-ro-vip.dub1			GDS-32736		Decommissioned					gds_prod_dub1_db018delivery_est_prod
gds_prod_dub1_db018	postgresql	GDS-17054	Non-Core	wishlist-service	list_manager_prod	21 GB		No	10.14.189.26	gds-dub1-prod-list-manager-rw-vip.dub1	pg-noncore-emea-251-prod	10.14.82.26	gds-dub1-prod-list-manager-ro-vip.dub1			GDS-30427		Migrated	gds-pg-noncore-emea-251-prod-rw.prod.eu-west-1.aws.groupondev.com	gds-pg-noncore-emea-251-prod-ro.prod.eu-west-1.aws.groupondev.com		NO	gds_prod_dub1_db018list_manager_prod
gds_prod_dub1_db018	postgresql	GDS-14595	Core	email_campaign_management	email_campaign_prod	2197 MB		No	10.14.189.19	gds-dub1-prod-email-campaign-rw-vip.dub1	dedicated	10.14.82.19	gds-dub1-prod-email-campaign-ro-vip.dub1			GDS-29671		Migrated					gds_prod_dub1_db018email_campaign_prod
